TAIR ENTREZID
AT5G53150 835396
AT5G53160 835397
AT5G53170 835398
AT5G53180 835399
AT5G53190 835400
AT5G53200 835401
AT5G53210 835402
AT5G53220 835403
AT5G53230 835404
AT5G53240 835405
AT5G53250 835406
AT5G53260 835407
AT5G53270 835408
AT5G53280 835409
AT5G53290 835410
AT5G53300 835411
AT5G53310 835412
AT5G53320 835413
AT5G53330 835414
AT5G53340 835415
AT5G53350 835416
AT5G53360 835417
AT5G53370 835418
AT5G53380 835419
AT5G53390 835420
AT5G53400 835421
AT5G53410 835422
AT5G53420 835423
AT5G53430 835424
AT5G53440 835425
AT5G53450 835426
AT5G53460 835427
AT5G53470 835428
AT5G53480 835429
AT5G53486 5008306
AT5G53490 835431
AT5G53500 835432
AT5G53510 835433
AT5G53520 835434
AT5G53530 835435
AT5G53540 835436
AT5G53550 835437
AT5G53560 835438
AT5G53570 835439
AT5G53580 835440
AT5G53590 835441
AT5G53592 6240403
AT5G53600 835442
AT5G53610 835443
AT5G53620 835444
AT5G53635 10723099
AT5G53637 NA
AT5G53640 28721269
AT5G53650 835446
AT5G53660 835447
AT5G53670 835448
AT5G53680 835449
AT5G53700 835451
AT5G53710 835452
AT5G53720 835453
AT5G53730 835454
AT5G53740 835455
AT5G53742 5008307
AT5G53750 835456
AT5G53760 835457
AT5G53770 835458
AT5G53780 835459
AT5G53790 835460
AT5G53800 835461
AT5G53810 835462
AT5G53820 835463
AT5G53830 835464
AT5G53840 835465
AT5G53850 835466
AT5G53860 835467
AT5G53870 835468
AT5G53880 835469
AT5G53890 835470
AT5G53895 835471
AT5G53900 835472
AT5G53905 835473
AT5G53910 835474
AT5G53920 835475
AT5G53930 835476
AT5G53940 835477
AT5G53950 835478
AT5G53960 835479
AT5G53970 835480
AT5G53980 835481
AT5G53990 835482
AT5G54000 835483
AT5G54010 835484
AT5G54020 835485
AT5G54030 835486
AT5G54035 NA
AT5G54040 835487
AT5G54043 NA
AT5G54050 835488
AT5G54060 835489
AT5G54062 835490
AT5G54067 835492
AT5G54070 835493
AT5G54080 835494
AT5G54090 835495
AT5G54095 835496
AT5G54100 835497
AT5G54110 835498
AT5G54130 835500
AT5G54140 835501
AT5G54145 835502
AT5G54148 7922423
AT5G54150 835503
AT5G54160 835504
AT5G54165 6241133
AT5G54170 835505
AT5G54180 835506
AT5G54190 835507
AT5G54200 835508
AT5G54210 835509
AT5G54215 3771506
AT5G54220 835510
AT5G54225 3771507
AT5G54230 835511
AT5G54240 835512
AT5G54250 835513
AT5G54260 835514
AT5G54270 835515
AT5G54280 835516
AT5G54290 835517
AT5G54300 835518
AT5G54310 835519
AT5G54320 835520
AT5G54330 835521
AT5G54340 835522
AT5G54350 835523
AT5G54360 835524
AT5G54370 835525
AT5G54380 835526
AT5G54390 835527
AT5G54400 835528
AT5G54410 835529
AT5G54420 835530
AT5G54430 835531
AT5G54440 835532
AT5G54450 835533
AT5G54460 835534
AT5G54470 835535
AT5G54480 835536
AT5G54490 835537
AT5G54500 835538
AT5G54510 835539
AT5G54520 835540
AT5G54530 835541
AT5G54540 835542
AT5G54550 835543
AT5G54560 835544
AT5G54570 835545
AT5G54580 835546
AT5G54585 835547
AT5G54590 835548
AT5G54600 835549
AT5G54610 835550
AT5G54620 835551
AT5G54630 835552
AT5G54640 835553
AT5G54650 835554
AT5G54660 835555
AT5G54670 835556
AT5G54680 835557
AT5G54690 835558
AT5G54700 835559
AT5G54710 835560
AT5G54720 835561
AT5G54730 835562
AT5G54740 835563
AT5G54745 835564
AT5G54750 835565
AT5G54760 835566
AT5G54770 835567
AT5G54780 835568
AT5G54790 835569
AT5G54800 835570
AT5G54810 835571
AT5G54820 835572
AT5G54830 835573
AT5G54840 835574
AT5G54850 835575
AT5G54855 835576
AT5G54860 835577
AT5G54870 835578
AT5G54880 835579
AT5G54890 835580
AT5G54900 835581
AT5G54910 835582
AT5G54920 835583
AT5G54930 835584
AT5G54940 835585
AT5G54950 835586
AT5G54960 835587
AT5G54970 835588
AT5G54980 835589
AT5G54990 835590
AT5G55000 835591
AT5G55010 835592
AT5G55020 835593
AT5G55040 835595
AT5G55050 835596
AT5G55060 835597
AT5G55070 835598
AT5G55080 835599
AT5G55090 835600
AT5G55100 835601
AT5G55110 835602
AT5G55120 835603
AT5G55125 6241018
AT5G55130 835604
AT5G55131 3771513
AT5G55132 835605
AT5G55135 835606
AT5G55140 835607
AT5G55150 835608
AT5G55160 835609
AT5G55170 835610
AT5G55180 835611
AT5G55190 835612
AT5G55200 835613
AT5G55210 835614
AT5G55220 835615
AT5G55230 835616
AT5G55240 835617
AT5G55250 835618
AT5G55260 835619
AT5G55270 835620
AT5G55280 835621
AT5G55290 835622
AT5G55300 835623
AT5G55310 835624
AT5G55320 835625
AT5G55330 835626
AT5G55340 835627
AT5G55350 835628
AT5G55360 835629
AT5G55370 835630
AT5G55380 835631
AT5G55390 835632
AT5G55400 835633
AT5G55410 835634
AT5G55430 835636
AT5G55440 835637
AT5G55450 835638
AT5G55460 835639
AT5G55470 835640
AT5G55480 835641
AT5G55490 835642
AT5G55500 835643
AT5G55507 835644
AT5G55508 6241412
AT5G55510 835645
AT5G55520 835646
AT5G55530 835647
AT5G55540 835648
AT5G55550 835649
AT5G55560 835650
AT5G55565 2746214
AT5G55570 835651
AT5G55580 835652
AT5G55590 835653
AT5G55600 835654
AT5G55610 835655
AT5G55620 835656
AT5G55630 835657
AT5G55640 835658
AT5G55650 835659
AT5G55660 835660
AT5G55670 835661
AT5G55680 835662
AT5G55690 835663
AT5G55700 835664
AT5G55710 835665
AT5G55720 835666
AT5G55730 835667
AT5G55740 835668
AT5G55750 835669
AT5G55760 835670
AT5G55770 835671
AT5G55780 835672
AT5G55790 835673
AT5G55800 835674
AT5G55810 835675
AT5G55820 835676
AT5G55830 835677
AT5G55840 835678
AT5G55850 835679
AT5G55855 835680
AT5G55856 6241016
AT5G55860 835681
AT5G55870 835682
AT5G55880 835684
AT5G55890 835685
AT5G55893 835686
AT5G55900 835688
AT5G55910 835689
AT5G55920 835690
AT5G55930 835691
AT5G55940 835692
AT5G55950 835693
AT5G55960 835694
AT5G55970 835695
AT5G55980 835696
AT5G55990 835697
AT5G56000 835698
AT5G56010 835699
AT5G56020 835700
AT5G56030 835701
AT5G56040 835702
AT5G56050 835703
AT5G56060 835704
AT5G56070 835705
AT5G56075 835706
AT5G56080 835707
AT5G56090 835708
AT5G56100 835709
AT5G56110 835710
AT5G56120 835711
AT5G56130 835712
AT5G56140 835713
AT5G56150 835714
AT5G56160 835715
AT5G56170 835716
AT5G56180 835717
AT5G56190 835718
AT5G56200 835719
AT5G56210 835720
AT5G56220 835721
AT5G56230 835722
AT5G56240 835723
AT5G56250 835724
AT5G56260 835725
AT5G56270 835726
AT5G56280 835727
AT5G56290 835728
AT5G56300 835729
AT5G56310 835730
AT5G56320 835731
AT5G56325 835732
AT5G56330 835733
AT5G56340 835734
AT5G56350 835735
AT5G56360 835736
AT5G56368 3771519
AT5G56369 3771520
AT5G56370 835738
AT5G56380 835739
AT5G56390 835740
AT5G56400 835741
AT5G56410 835742
AT5G56420 835743
AT5G56430 835744
AT5G56440 835745
AT5G56450 835746
AT5G56452 5008309
AT5G56460 835747
AT5G56470 835748
AT5G56480 835749
AT5G56490 835750
AT5G56500 835751
AT5G56510 835752
AT5G56520 835753
AT5G56530 835754
AT5G56540 835755
AT5G56550 835756
AT5G56555 NA
AT5G56560 835757
AT5G56570 835758
AT5G56580 835759
AT5G56590 835760
AT5G56600 835761
AT5G56610 835762
AT5G56620 835763
AT5G56630 835764
AT5G56640 835765
AT5G56650 835766
AT5G56660 835767
AT5G56670 835768
AT5G56680 835769
AT5G56690 835770
AT5G56700 835771
AT5G56710 835772
AT5G56720 835773
AT5G56730 835774
AT5G56740 835775
AT5G56750 835777
AT5G56760 835778
AT5G56770 835779
AT5G56780 835780
AT5G56790 835781
AT5G56795 3771524
AT5G56800 835782
AT5G56810 835783
AT5G56820 835784
AT5G56840 835786
AT5G56850 835787
AT5G56860 835788
AT5G56870 835789
AT5G56880 835790
AT5G56890 835791
AT5G56900 835792
AT5G56910 835793
AT5G56920 835794
AT5G56930 835795
AT5G56940 835796
AT5G56950 835797
AT5G56960 835798
AT5G56970 835799
AT5G56980 835800
AT5G56985 NA
AT5G56990 835801
AT5G57000 835802
AT5G57010 835803
AT5G57015 835804
AT5G57020 835805
AT5G57030 835806
AT5G57035 835807
AT5G57040 835808
AT5G57050 835809
AT5G57060 835810
AT5G57070 835811
AT5G57080 835812
AT5G57090 835813
AT5G57100 835814
AT5G57110 835815
AT5G57120 835816
AT5G57123 835817
AT5G57130 835819
AT5G57140 835820
AT5G57150 835821
AT5G57160 835822
AT5G57170 835823
AT5G57180 835824
AT5G57190 835825
AT5G57200 835826
AT5G57210 835827
AT5G57220 835828
AT5G57230 835829
AT5G57240 835830
AT5G57250 5008310
AT5G57260 835831
AT5G57270 835832
AT5G57280 835833
AT5G57290 835834
AT5G57300 835835
AT5G57320 835837
AT5G57330 835838
AT5G57340 835839
AT5G57345 835840
AT5G57350 835841
AT5G57360 835842
AT5G57370 835843
AT5G57380 835844
AT5G57390 835845
AT5G57400 835846
AT5G57410 835847
AT5G57420 835848
AT5G57440 835849
AT5G57450 835850
AT5G57460 835851
AT5G57480 835852
AT5G57490 835853
AT5G57500 835854
AT5G57510 835855
AT5G57520 835856
AT5G57530 835857
AT5G57535 6241432
AT5G57540 835858
AT5G57550 835859
AT5G57560 835860
AT5G57565 2746216
AT5G57569 NA
AT5G57567 5008311
AT5G57570 835861
AT5G57580 835862
AT5G57590 835863
AT5G57610 835865
AT5G57620 835866
AT5G57625 835867
AT5G57630 835868
AT5G57640 835869
AT5G57650 835870
AT5G57655 835871
AT5G57660 835872
AT5G57670 835873
AT5G57685 835875
AT5G57690 835876
AT5G57700 835877
AT5G57710 835878
AT5G57720 835879
AT5G57740 835882
AT5G57750 835883
AT5G57760 835884
AT5G57770 835885
AT5G57780 835886
AT5G57785 28721276
AT5G57790 835888
AT5G57800 835889
AT5G57810 835890
AT5G57815 835891
AT5G57820 835892
AT5G57830 835893
AT5G57840 835894
AT5G57850 835895
AT5G57860 835896
AT5G57870 835897
AT5G57880 835898
AT5G57887 835899
AT5G57890 835900
AT5G57900 835901
AT5G57910 835902
AT5G57920 835903
AT5G57930 835904
AT5G57940 835905
AT5G57950 835906
AT5G57960 835907
AT5G57970 835908
AT5G57980 835909
AT5G57990 835910
AT5G58000 835911
AT5G58003 5008312
AT5G58005 835912
AT5G58010 835913
AT5G58020 835914
AT5G58030 835915
AT5G58040 835916
AT5G58050 835917
AT5G58060 835918
AT5G58070 835919
AT5G58080 835920
AT5G58090 835921
AT5G58100 835922
AT5G58110 835923
AT5G58120 835924
AT5G58130 835925
AT5G58140 835926
AT5G58150 835927
AT5G58160 835928
AT5G58170 835929
AT5G58180 835930
AT5G58190 835931
AT5G58200 835932
AT5G58210 835933
AT5G58220 835934
AT5G58230 835935
AT5G58240 835936
AT5G58250 835937
AT5G58260 835938
AT5G58270 835939
AT5G58280 835940
AT5G58290 835941
AT5G58300 835942
AT5G58310 835943
AT5G58320 835944
AT5G58330 835945
AT5G58340 835946
AT5G58350 835947
AT5G58360 835948
AT5G58370 835949
AT5G58375 835950
AT5G58380 835951
AT5G58390 835952
AT5G58400 835953
AT5G58410 835954
AT5G58412 5008313
AT5G58420 835955
AT5G58430 835956
AT5G58440 835957
AT5G58450 835958
AT5G58460 835959
AT5G58470 835960
AT5G58480 835961
AT5G58490 835962
AT5G58500 28721277
AT5G58510 835964
AT5G58520 835965
AT5G58530 835966
AT5G58540 835967
AT5G58550 835968
AT5G58560 835969
AT5G58570 835970
AT5G58575 835971
AT5G58580 835972
AT5G58590 835973
AT5G58600 835974
AT5G58610 835975
AT5G58620 835976
AT5G58630 835977
AT5G58640 835978
AT5G58650 835979
AT5G58660 835980
AT5G58670 835981
AT5G58680 835982
AT5G58690 835983
AT5G58700 835984
AT5G58710 835985
AT5G58720 835986
AT5G58730 835987
AT5G58740 835988
AT5G58750 835989
AT5G58760 835990
AT5G58770 835991
AT5G58780 835992
AT5G58782 835993
AT5G58784 835994
AT5G58787 835995
AT5G58790 835996
AT5G58800 835997
AT5G58820 835999
AT5G58830 836000
AT5G58840 836001
AT5G58850 836002
AT5G58860 836003
AT5G58870 836004
AT5G58880 836005
AT5G58890 836006
AT5G58900 836007
AT5G58910 836008
AT5G58920 836009
AT5G58930 836010
AT5G58940 836011
AT5G58950 836012
AT5G58960 836013
AT5G58970 836014
AT5G58980 836015
AT5G58990 836016
AT5G59000 836017
AT5G59010 836018
AT5G59020 836019
AT5G59030 836020
AT5G59040 836021
AT5G59050 836022
AT5G59060 836023
AT5G59080 836025
AT5G59070 836024
AT5G59090 836026
AT5G59100 836027
AT5G59105 836028
AT5G59110 836029
AT5G59120 836030
AT5G59130 836031
AT5G59140 836032
AT5G59150 836033
AT5G59160 836034
AT5G59170 836035
AT5G59180 836036
AT5G59190 836037
AT5G59200 836038
AT5G59210 836039
AT5G59220 836040
AT5G59230 836041
AT5G59240 836042
AT5G59250 836043
AT5G59260 836044
AT5G59270 836045
AT5G59280 836046
AT5G59290 836047
AT5G59300 836048
AT5G59305 836049
AT5G59310 836050
AT5G59320 836051
AT5G59330 836052
AT5G59340 836053
AT5G59350 836054
AT5G59360 836055
AT5G59370 836056
AT5G59380 836057
AT5G59390 836058
AT5G59400 836059
AT5G59410 836060
AT5G59420 836061
AT5G59430 836062
AT5G59440 836063
AT5G59450 836064
AT5G59460 836065
AT5G59470 836066
AT5G59480 836067
AT5G59490 836068
AT5G59500 836069
AT5G59510 836070
AT5G59520 836071
AT5G59530 836072
AT5G59540 836073
AT5G59550 836074
AT5G59560 836075
AT5G59570 836076
AT5G59580 836077
AT5G59590 836078
AT5G59610 836080
AT5G59600 836079
AT5G59613 836081
AT5G59616 836082
AT5G59650 836086
AT5G59660 836087
AT5G59670 836088
AT5G59680 836089
AT5G59690 836090
AT5G59700 836091
AT5G59710 836092
AT5G59720 836093
AT5G59730 836094
AT5G59740 836095
AT5G59750 836096
AT5G59760 836097
AT5G59770 836098
AT5G59780 836099
AT5G59790 836100
AT5G59800 836101
AT5G59810 836102
AT5G59820 836103
AT5G59830 836104
AT5G59840 836105
AT5G59845 836106
AT5G59850 836107
AT5G59860 836108
AT5G59865 NA
AT5G59870 836109
AT5G59880 836110
AT5G59890 836111
AT5G59895 NA
AT5G59900 836112
AT5G59910 836113
AT5G59920 836114
AT5G59930 836115
AT5G59940 836116
AT5G59950 836117
AT5G59960 836118
AT5G59970 836119
AT5G59980 836120
AT5G59990 836121
AT5G60000 836122
AT5G60010 836123
AT5G60020 836124
AT5G60030 836125
AT5G60040 836126
AT5G60050 836127
AT5G60060 836128
AT5G60070 836129
AT5G60080 836130
AT5G60090 836131
AT5G60100 836132
AT5G60110 836133
AT5G60120 836134
AT5G60130 836135
AT5G60140 836136
AT5G60142 6241172
AT5G60150 836137
AT5G60160 836138
AT5G60170 836139
AT5G60180 836140
AT5G60190 836141
AT5G60200 836142
AT5G60210 836143
AT5G60215 NA
AT5G60220 836144
AT5G60230 836145
AT5G60240 836146
AT5G60250 836147
AT5G60260 836148
AT5G60265 NA
AT5G60270 836149
AT5G60280 836150
AT5G60290 836151
AT5G60300 836152
AT5G60310 836153
AT5G60320 836154
AT5G60335 10723110
AT5G60340 836156
AT5G60350 836157
AT5G60360 836158
AT5G60370 836159
AT5G60380 836160
AT5G60390 836161
AT5G60400 836162
AT5G60410 836163
AT5G60430 836164
AT5G60440 836165
AT5G60450 836166
AT5G60460 28721282
AT5G60470 836168
AT5G60480 836169
AT5G60490 836170
AT5G60500 836171
AT5G60510 836172
AT5G60520 836173
AT5G60530 836174
AT5G60540 836175
AT5G60550 836176
AT5G60553 3771541
AT5G60560 836177
AT5G60570 836178
AT5G60580 836179
AT5G60590 836180
AT5G60600 836181
AT5G60610 836182
AT5G60615 3771542
AT5G60620 836183
AT5G60630 836184
AT5G60640 836185
AT5G60650 836186
AT5G60660 836187
AT5G60670 836188
AT5G60680 836189
AT5G60690 836190
AT5G60700 836191
AT5G60710 836192
AT5G60720 836193
AT5G60730 836194
AT5G60740 836195
AT5G60750 836196
AT5G60760 836197
AT5G60770 836198
AT5G60780 836199
AT5G60790 836200
AT5G60800 836201
AT5G60805 3771543
AT5G60810 836202
AT5G60820 836203
AT5G60830 836204
AT5G60840 836205
AT5G60850 836206
AT5G60860 836207
AT5G60870 836208
AT5G60880 836209
AT5G60890 836210
AT5G60910 836212
AT5G60920 836213
AT5G60930 836214
AT5G60940 836215
AT5G60945 5008319
AT5G60950 836216
AT5G60960 836217
AT5G60964 5008320
AT5G60970 836218
AT5G60980 836219
AT5G60990 836220
AT5G61000 836221
AT5G61010 836222
AT5G61020 836223
AT5G61030 836224
AT5G61040 836225
AT5G61050 836226
AT5G61060 836227
AT5G61070 836228
AT5G61090 836230
AT5G61100 836231
AT5G61110 836232
AT5G61120 836233
AT5G61130 836234
AT5G61140 836235
AT5G61150 836236
AT5G61160 836237
AT5G61170 836238
AT5G61180 836239
AT5G61190 836240
AT5G61200 836241
AT5G61210 836242
AT5G61220 836243
AT5G61230 836244
AT5G61240 836245
AT5G61250 836246
AT5G61260 836247
AT5G61270 836248
AT5G61280 836249
AT5G61290 836250
AT5G61300 836251
AT5G61310 836252
AT5G61320 836253
AT5G61330 836254
AT5G61340 836255
AT5G61350 836256
AT5G61360 836257
AT5G61370 836258
AT5G61380 836259
AT5G61390 836260
AT5G61400 836261
AT5G61410 836262
AT5G61412 28721283
AT5G61420 836263
AT5G61430 836264
AT5G61440 836265
AT5G61450 836266
AT5G61460 836267
AT5G61470 836268
AT5G61480 836269
AT5G61490 836270
AT5G61495 7922303
AT5G61500 836271
AT5G61510 836272
AT5G61520 836273
AT5G61530 836274
AT5G61540 836275
AT5G61550 836276
AT5G61560 836277
AT5G61570 836278
AT5G61580 836279
AT5G61590 836280
AT5G61600 836281
AT5G61605 836282
AT5G61610 836283
AT5G61620 836284
AT5G61630 836285
AT5G61640 836286
AT5G61650 836287
AT5G61660 836288
AT5G61670 836289
AT5G61680 836290
AT5G61690 836291
AT5G61700 836292
AT5G61710 836293
AT5G61720 836294
AT5G61730 836295
AT5G61740 836296
AT5G61750 836297
AT5G61760 836298
AT5G61770 836299
AT5G61780 836300
AT5G61790 836301
AT5G61800 836302
AT5G61810 836303
AT5G61820 836304
AT5G61830 836305
AT5G61840 836306
AT5G61850 836307
AT5G61865 836308
AT5G61880 836309
AT5G61890 836310
AT5G61910 836312
AT5G61900 836311
AT5G61920 836313
AT5G61930 836314
AT5G61940 836315
AT5G61950 836316
AT5G61960 836317
AT5G61970 836318
AT5G61980 836319
AT5G61990 836320
AT5G61997 6241294
AT5G62000 836321
AT5G62020 836322
AT5G62030 836323
AT5G62040 836324
AT5G62050 836325
AT5G62060 836326
AT5G62065 5008322
AT5G62070 836327
AT5G62080 836328
AT5G62090 836329
AT5G62100 836330
AT5G62110 836331
AT5G62120 836332
AT5G62130 836333
AT5G62140 836334
AT5G62150 836335
AT5G62160 836336
AT5G62165 836337
AT5G62170 836338
AT5G62180 836339
AT5G62190 836340
AT5G62200 836341
AT5G62210 836342
AT5G62220 836343
AT5G62230 836344
AT5G62240 836345
AT5G62250 836346
AT5G62260 836347
AT5G62270 836348
AT5G62280 836349
AT5G62290 836350
AT5G62300 836351
AT5G62310 836352
AT5G62320 836353
AT5G62330 836354
AT5G62340 836355
AT5G62350 836356
AT5G62360 836357
AT5G62370 836358
AT5G62380 836359
AT5G62390 836360
AT5G62400 836361
AT5G62410 836362
AT5G62420 836363
AT5G62430 836364
AT5G62440 836365
AT5G62460 836366
AT5G62470 836367
AT5G62480 836368
AT5G62490 836369
AT5G62500 836370
AT5G62510 836371
AT5G62520 836372
AT5G62530 836373
AT5G62540 836374
AT5G62550 836375
AT5G62560 836376
AT5G62570 836377
AT5G62573 NA
AT5G62575 836378
AT5G62580 836379
AT5G62600 836381
AT5G62610 836382
AT5G62620 836383
AT5G62623 3771550
AT5G62627 3771551
AT5G62630 836384
AT5G62640 836385
AT5G62650 836386
AT5G62660 836387
AT5G62670 836388
AT5G62680 836389
AT5G62690 836390
AT5G62700 836391
AT5G62710 836392
AT5G62720 836393
AT5G62730 836394
AT5G62740 836395
AT5G62750 836396
AT5G62760 836397
AT5G62770 836398
AT5G62780 836399
AT5G62790 836400
AT5G62800 836401
AT5G62810 836402
AT5G62820 836403
AT5G62830 836404
AT5G62840 836405
AT5G62850 836406
AT5G62860 836407
AT5G62865 10723117
AT5G62880 836408
AT5G62890 836409
AT5G62900 836410
AT5G62910 836411
AT5G62920 836412
AT5G62930 836413
AT5G62940 836414
AT5G62950 836415
AT5G62960 836416
AT5G62970 836417
AT5G62980 836418
AT5G62990 836419
AT5G62998 6241122
AT5G63000 836420
AT5G63010 836421
AT5G63020 836422
AT5G63030 836423
AT5G63040 836424
AT5G63050 836425
AT5G63060 836426
AT5G63063 5008325
AT5G63070 836427
AT5G63080 836428
AT5G63085 5008327
AT5G63087 5008328
AT5G63090 836429
AT5G63100 836430
AT5G63110 836431
AT5G63120 836432
AT5G63130 836433
AT5G63135 836434
AT5G63140 836435
AT5G63150 836436
AT5G63160 836437
AT5G63170 836438
AT5G63180 836439
AT5G63190 836440
AT5G63200 836441
AT5G63220 836442
AT5G63225 5008330
AT5G63230 836443
AT5G63240 836444
AT5G63250 836445
AT5G63260 836446
AT5G63270 836447
AT5G63280 836448
AT5G63290 836449
AT5G63300 836450
AT5G63310 836451
AT5G63320 836452
AT5G63340 836454
AT5G63350 836455
AT5G63370 836456
AT5G63375 NA
AT5G63380 836457
AT5G63390 836458
AT5G63400 836459
AT5G63410 836460
AT5G63420 836461
AT5G63440 836463
AT5G63450 836464
AT5G63460 836465
AT5G63470 836466
AT5G63480 836467
AT5G63490 836468
AT5G63500 836469
AT5G63510 836470
AT5G63520 836471
AT5G63530 836472
AT5G63540 836473
AT5G63550 836474
AT5G63560 836475
AT5G63570 836476
AT5G63580 836477
AT5G63590 836478
AT5G63595 836479
